season,episode,url,character,line
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, Ouch.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, And so Tobias remained in prison as Lindsay and Maeby arrived at Nana's.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay," Now, remember, she's a very old woman. We're going to get in, get the cash and get out."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Old Woman, Is this who I think it is?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay and Maeby, Nana!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," Unfortunately, the woman who now lived there was not their Nana, a fact that took Lindsay and Maeby an hour and a half to ascertain."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay, Go! Go! It's not her. Drop the photo album. We're not in the photo album.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Maeby, Drop the pie!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, Michael arrived at work to find Kitty.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, Hey. Kitty. How are you feeling?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Much better. Man, I was really stuffed up, there. Up here, Michael. Up here."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, Why'd you have to get sick now? What was the rush?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," In fact, it was the previous year's spring break that was responsible for Kitty's rush when the makers of the popular video series Girls with Low Self-Esteem chose not to include her."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Cameraman," Okay, we got all the good stuff here."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, Let's just say I'm looking forward to a more successful spring break.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, Break? You were just out.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, That was my sick leave. This is vacation.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," No, no, you're not going on vacation."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Oh, yes, I absolutely am. If you need me, I will be at Señor Tadpole's having a margarita made in my mouth."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," No, no, hey, Kitty. There will be no margarita in your mouth."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Oh, yes, there absolutely will be a margarita in my mouth. Spring break, whoo-hoo! Up here, Michael. Up here."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Put the shirt back down and keep on moving, okay? You're fired."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, I work for your father. You don't have the hiring and firing power.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," I absolutely do, and you're fired."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," I don't think your father is gonna be very happy about this. So take a good look, 'cause it's the last time."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, That's like the seventh nipple I've seen today.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, And Michael was called to the prison.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," What are you doing firing Kitty? You can't fire Kitty. First of all, you don't have hiring and firing power."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," I do, and I had to- she's crazy."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Well, that's why you don't fire her. You don't fire crazy. You never fire crazy."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," She's completely unprofessional. Look, she just came back from sick leave with these... Oh, my God. You paid for them. Didn't you?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Look, you got carried away. Hell, I-I've been, I've been so corrupted by my power that I even enjoyed firing my own twin brother. You should have seen his face when he was begging me not to. Well, he's my twin brother. I can show you. It's funny, but, you know, Kitty had access to all kinds of information. God knows what she poked her nose into."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," There's enough evidence on this boat to put me away. You're the only real thing I have. Oh, God, there's nothing to hold on to down there. You're like a boy."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, What's wrong with you?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr.", All these books are cooked.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, I'm sorry. I gotta do my job.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," And I gotta get out of prison. Next time someone threatens me, I may not have a son-in-law to offer."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Look, I can't come in here... Offer?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," I may not have a son-in-law to offer me counseling. You know, he should have stayed a shrink. He's very gifted, you know."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," In fact, Tobias had even produced a videotape, but its brief success was due to its misleading name. Once this was discovered, all but ten of the videos were returned."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Hire Kitty back. Okay? For the company. No, no. For me."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, It is kind of a funny face.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Oh, come on, now."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille," There's just absolutely no purse that will go with this outfit. You've got a little pocket there, Annyong."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Annyong, Annyong.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille, That's not getting old.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay, Where's Nana?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille," I sent her on a wonderful cruise. You just missed a wonderful call from her. She just came back from a wonderful costume party that the captain threw. She gained ten pounds, there's so much food on that boat. She's up to 74. It's wonderful. Just wonderful."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," In fact, Lucille's mother had been dead for six months."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille, She tried pesto for the first time. Can you believe that? 92 years old and she never tried pesto.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, Lucille feared that the family would come after the inheritance if they found out.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay," Was she on the phone, Annyong?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Annyong, Annyong?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille, Emory board. Isn't he great? And he goes with everything.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," Meanwhile, G.O.B. was adjusting to a new companion of his own."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, But that's not the end of the trick. There's a big surprise coming.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Take your T-shirt off, please."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Oh, you changed the trick. It's a different trick."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Now, if I roll up this T-shirt... Put it in this hat..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," G.O.B.! Hey, George Michael?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Hang on, Dad, we're in the middle of something."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," And if you'll be so kind as to expose your breasts, please."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Oh, no, no, no, no, no. Hey! What the hell are you doing?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Dad, it's misdirection. You're supposed to keep your eye on the shirt in the hat."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Get downstairs, right now. Come on. Buddy, what are you doing here?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, I'm dying to see how he makes this yacht disappear.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, He's not going to make the yacht disappear. I told him that.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," No, but it's driving me crazy. It's like a mind puzzle, an awesome mind puzzle."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, Michael looked at his son and saw that he truly was inspired by his uncle. That perhaps the boy actually admired him.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, I gotta get you out of here. You're gonna come work with me at the office. Go wait in the stair car.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," (To G.O.B.) Hey, I want you to explain something to me. I'm out looking for Kitty and I find my son in the middle of a Girls with Low Self-Esteem video."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Oh, don't worry, he's going to be covered with a blue dot. Look, he approached me. And as for Kitty, I think you're crazy that to have fired her. Who knows what kind of information she has?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," He's my brother and he's never even said ""good job."" I just want him to love me, you know?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Wow, you get really girly after, huh?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Yeah, she definitely knows way too much. Well, go get her. It's the holidays. I'm sure she's down at Señor Tadpole's."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Right. Having a cocktail made in her mouth. All right, I'm going to go take care of that. In the meantime, stay away from my son."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Wow, Michael, I'm really hurt. It's family. What's more important than family, Michael? This yacht?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Of course not, G.O.B."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," You'd make the deal? Right now. I stay away from your son, you let me use the yacht."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, The holidays really bring out the best in you.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., Well...
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," Meanwhile, Tobias found his experience as a therapist was helping him deal with his new cellmate."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias," Yes, but where does the hate come from, Bill? What causes it?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,White Power Bill," The Jews, I guess."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias,"00 pounding"" you promised me. I'm going to take a shot at something and say that I think you hate... White Power Bill."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,White Power Bill, I hate you.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, You hate White Power Bill.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,White Power Bill, I hate the government.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, You hate White Power Bill.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,White Power Bill, I hate my father!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Warden Gentiles," (Over P.A.) Recreation. All prisoners, one hour."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, Go get 'em.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,White Power Bill, I hate White Power Bill.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Little Justice, You killed him.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias," Well, I..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Little Justice, Like Dorothy. The Wicked Witch is dead! All hail Dorothy!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," And at an elegant restaurant, Michael asked Kitty to come back."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Who are you asking back, Michael, me... or these?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," I want you all back. I want the whole gang, okay? Please, Kitty? I'm trying real hard here, you know? Could we just make believe that none of this ever happened and just start fresh?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Oh, Michael, of course, I'll come back 'cause I never really left. Because we both know that you can't fire people."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," No, I did fire you and now I'm hiring you back."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, You don't have authority over me. They don't have nachos here.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," You know what, Kitty? Why don't we forget it. 'Cause I've been trying to be very, very generous to you and you don't respect me, so I'm firing you, okay? You are fired."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," All right, Michael. But I know where things are and you don't and you are asking for a whole world of trouble."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," If you're threatening me, you're going to be very sorry."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, Are you threatening me?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Yeah, that's a threat. I'm threatening you!"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, Did you hear that everyone? Michael Bluth is threatening me!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,John Beard, I've got to get out of here. I'm part of the story. I can't be a part of the story. I can't be a part of the story.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty," Say good-bye to your company, Michael. And say good-bye..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," No, no, no, no."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Kitty, ...to these 'cause it's the last time!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,John Beard, A woman shows all during a fracas at a local restaurant... sources say.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, George Michael was working harder than ever over his spring break filling in for the now twice-fired Kitty.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Look at us working together. You get the hang of this, and this could be your summer."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Well, I don't know, Dad. I really wanted to see G.O.B.'s magic show and..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," No, you don't. Isn't this much more fun, working with your dad?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," You know, it's just..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," You going to get that? Thanks, Laura."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Good afternoon, Bluth Company. Talk you off? Talk you off of what, Pop-Pop?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," George Michael... Oh. Hey, I thought you were... When's that voice going to drop? Where's Kitty?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, I think Dad fired her again. He wants to talk to you.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Well, I don't want to talk to him. I made my decision and that's that."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," You heard? Yeah, all right."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, What'd he say?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Well, if I clean it up, it's not really a sentence."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator, And so George Sr. made another call.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Kitty's on the loose. I need you to make something disappear for me. Just some books in that cooler marked ""Maddas."" Great."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," George Sr. hung up, confident that his problems would finally be taken care of."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Hey, Little Justice. You painted your shoes red."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Little Justice, Call me the Tin Man. I'm a friend of Dorothy's now. And she wants to see you.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," And back at the office, Lindsay arrived with her daughter and her mounting suspicions."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay, Mom says she sent Nana on a cruise.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, You're still on this? How much was in those birthday cards?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay," It's not about the money, Michael. It's about Nana. I think Mom's sent her to a nursing home. Some gray windowless room, against her will."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," So, what was it like out there today?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Maeby, Nice. Sunny.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, Wow.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Maeby, So how do you think G.O.B.'s going to make this yacht disappear?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Well, I'll be working here, so I guess I'll never know."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Maeby, The only real way to find out how it's done is to sneak on the boat while he does it.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Yeah, but then if he makes it disappear, won't everyone just see me standing there?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Maeby," Let's just sit quietly and consider how ridiculous that statement was. Anyway, if it was me, that's what I would do."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lindsay," I want to check out Mom's financial activity. Call her banks, maybe run a hospital search."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," Well, it's going to mean a lot of hard work, but I'll put somebody on it. George Michael! Where's George Michael?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," In fact, at Maeby's suggestion, George Michael was off to visit his Uncle G.O.B.."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael," Hey, Uncle G.O.B. I came by to see if you needed any help with your magic show."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., Great.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, I think it's so great that you're doing this.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., I'm prepping right now.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, So how'd you get my Dad's permission?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," Suddenly, G.O.B. remembered the promise he had made to stay away from Michael's son."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., None of your damn business. Get the hell out of here.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, What?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," You don't have the magic in you. You never did. You don't have it here. So take a good look. It's the last time you're going to see these. Sorry, kid, more than you'll..."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,George Michael, What?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., Beat it!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," As G.O.B. was forced to send away someone he loved, George Sr. was forced to visit someone he had once tried to shove out of moving car."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, Welcome.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr.", You're Dorothy?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, I thought the two of us could talk man-on-man. I'm afraid I'm serious. I bought you.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, (To Little Justice.) Remember to let it steam for five minutes.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Oh, dear God."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, I've been in this family for 16 years and I don't think we've ever had a conversation.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr.", I'm not going to discuss this.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, You hate me.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr."," Yeah, I do hate you. You took my daughter, my precious little girl and moved her away, and now I'm here and I'm afraid I will never get her back."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias," Afraid. You're afraid. Fear has turned into hate. So Frightened Inmate #2 isn't frightened at all. He's angry. He's a crabby old coot, and he needs love... just like everyone."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,"George, Sr.", Get your [bleep]ing hands off me.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Tobias, Shh. Don't be scared. (Singing.) / Somewhere over the rainbow / There's another rainbow... /
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," And on the beach, the show was beginning."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B., Any magician can make the queen of diamonds disappear. But what about a whole boat?!
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael, Have you seen George Michael?
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Lucille, We just got here. I couldn't find my keys. I can never find anything in here.
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Where once there was a yacht, now there is naught!"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," All right, so how'd you do it?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," Michael, a magician never reveals his... I sunk it! I sunk the yacht! At least I think I sunk it. I mean, I blew it up and I don't see it anywhere. Oh, God, my heart was in my throat when that curtain came down and I'm looking out."
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Michael," You sank the yacht? You sank a $700,000 yacht?"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,G.O.B.," With $900,000 worth of insurance on it. And got rid of the evidence. How about a ""Good job""?!"
1,Missing Kitty,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Missing_Kitty,Narrator," Seeing a window of opportunity, Lucille made a startling announcement."
